1-734812351,Closed/Completed,2012-05-11 00:22:33
1-734812361,Awaiting Assignment/Queued,2012-04-27 14:18:44
1-734812361,In Progress/Accepted,2012-04-27 14:23:01
1-734812361,Awaiting Assignment/Queued,2012-04-27 14:23:21
1-734812361,In Progress/Accepted,2012-04-30 09:04:00
1-734812361,Wait - User/Accepted,2012-04-30 11:08:49
1-734812361,Resolved/Completed,2012-05-02 08:22:16
1-734812361,Closed/Completed,2012-05-10 00:16:58
1-734812391,Awaiting Assignment/Queued,2012-04-27 14:27:10
1-734812391,In Progress/Accepted,2012-04-27 14:33:47
1-734812391,Awaiting Assignment/Queued,2012-04-27 14:34:01
1-734812391,In Progress/Accepted,2012-04-27 14:34:16
1-734812391,Awaiting Assignment/Queued,2012-04-27 14:35:36
1-734812391,In Progress/Accepted,2012-04-30 08:08:20
1-734812391,Assigned/Accepted,2012-04-30 08:08:39
1-734812391,In Progress/Accepted,2012-04-30 09:37:40
1-734812391,Wait/Accepted,2012-04-30 09:37:57
1-734812391,Wait - User/Accepted,2012-04-30 13:34:18
1-734812391,Awaiting Assignment/Queued,2012-04-30 14:43:35
1-734812391,In Progress/Accepted,2012-04-30 15:01:07
1-734812391,Assigned/Accepted,2012-04-30 15:02:24
1-734812391,In Progress/Accepted,2012-04-30 15:05:03
1-734812391,Wait - User/Accepted,2012-04-30 15:10:43
1-734812391,In Progress/Accepted,2012-05-01 07:30:33
1-734812391,Wait/Accepted,2012-05-01 07:32:54
1-734812391,Resolved/Completed,2012-05-01 08:26:22
1-734812391,Closed/Completed,2012-05-09 00:13:45
1-734812441,Awaiting Assignment/Queued,2012-04-27 14:44:29
1-734812441,In Progress/Accepted,2012-04-27 14:54:00
1-734812441,Assigned/Accepted,2012-04-27 14:54:05
1-734812441,In Progress/Accepted,2012-04-27 14:57:27
1-734812441,Wait - User/Accepted,2012-04-27 15:05:15
1-734812441,In Progress/Accepted,2012-05-02 09:10:13
1-734812441,Awaiting Assignment/Queued,2012-05-02 10:18:39
1-734812441,In Progress/Accepted,2012-05-02 10:28:08
1-734812441,Assigned/Accepted,2012-05-02 10:28:35
1-734812441,In Progress/Accepted,2012-05-02 10:32:00
1-734812441,Wait/Accepted,2012-05-02 10:33:45
1-734812441,Awaiting Assignment/Queued,2012-05-02 14:29:26
1-734812441,In Progress/Accepted,2012-05-03 09:59:52
1-734812441,Awaiting Assignment/Queued,2012-05-03 10:06:47
1-734812441,In Progress/Accepted,2012-05-03 10:39:58
1-734812441,Awaiting Assignment/Queued,2012-05-03 10:40:05
1-734812441,In Progress/Accepted,2012-05-03 11:18:08
1-734812441,Wait - User/Accepted,2012-05-03 11:18:10
1-734812441,Resolved/Completed,2012-05-08 13:22:45
1-734812441,Closed/Completed,2012-05-16 00:20:38
1-734812451,Awaiting Assignment/Queued,2012-04-27 14:45:15
1-734812451,In Progress/Accepted,2012-04-27 15:00:45
1-734812451,Assigned/Accepted,2012-04-27 15:00:54
1-734812451,In Progress/Accepted,2012-05-02 08:31:57
1-734812451,Wait - User/Accepted,2012-05-02 09:12:41
1-734812451,In Progress/Accepted,2012-05-02 11:26:32
1-734812451,Awaiting Assignment/Queued,2012-05-02 11:27:12
1-734812451,In Progress/Accepted,2012-05-02 11:33:12
1-734812451,Assigned/Accepted,2012-05-02 11:33:45
1-734812451,In Progress/Accepted,2012-05-02 11:35:11
1-734812451,Wait/Accepted,2012-05-02 11:36:52
1-734812451,Awaiting Assignment/Queued,2012-05-02 12:41:55
1-734812451,In Progress/Accepted,2012-05-02 12:53:21
1-734812451,Resolved/Completed,2012-05-04 09:21:10
1-734812451,Closed/Completed,2012-05-12 00:18:36
1-734812471,Awaiting Assignment/Queued,2012-04-27 14:56:40
1-734812471,In Progress/Accepted,2012-04-27 15:12:54
1-734812471,Assigned/Accepted,2012-04-27 15:13:48
1-734812471,In Progress/Accepted,2012-04-27 15:14:39
1-734812471,In Progress/Accepted,2012-04-27 15:14:45
1-734812471,Awaiting Assignment/Queued,2012-04-27 15:24:46
1-734812471,In Progress/Accepted,2012-04-30 06:41:57
1-734812471,Awaiting Assignment/Queued,2012-04-30 06:42:05
1-734812471,In Progress/Accepted,2012-05-02 09:29:29
1-734812471,Assigned/Accepted,2012-05-02 09:29:36
1-734812471,In Progress/Accepted,2012-05-02 09:57:57
1-734812471,Wait - User/Accepted,2012-05-02 10:05:39
1-734812471,Assigned/Accepted,2012-05-02 10:10:59
1-734812471,In Progress/Accepted,2012-05-02 11:25:36
1-734812471,Wait - User/Accepted,2012-05-02 11:25:51
1-734812471,Assigned/Accepted,2012-05-02 13:51:54
1-734812471,In Progress/Accepted,2012-05-02 13:59:56
1-734812471,Resolved/Completed,2012-05-02 14:00:17
1-734812471,Closed/Completed,2012-05-10 00:16:56
1-734812571,Awaiting Assignment/Queued,2012-04-27 15:51:51
1-734812571,In Progress/Accepted,2012-04-27 16:10:36
1-734812571,Awaiting Assignment/Queued,2012-04-27 16:12:01
1-734812571,In Progress/Accepted,2012-05-02 09:04:01
1-734812571,Resolved/Completed,2012-05-02 14:19:48
1-734812571,Closed/Completed,2012-05-03 00:08:22
1-734812591,Awaiting Assignment/Queued,2012-04-27 16:11:15
1-734812591,In Progress/Accepted,2012-04-27 17:35:59
1-734812591,In Progress/Accepted,2012-04-27 17:36:19
1-734812591,Awaiting Assignment/Queued,2012-04-27 17:37:22
1-734812591,In Progress/Accepted,2012-05-08 13:47:17
1-734812591,Wait - User/Accepted,2012-05-08 13:52:32
1-734812591,In Progress/Accepted,2012-05-08 14:34:03
1-734812591,Wait - User/Accepted,2012-05-08 15:26:03
1-734812591,In Progress/Accepted,2012-05-09 09:12:08
1-734812591,Wait - User/Accepted,2012-05-09 09:35:39
1-734812591,In Progress/Accepted,2012-05-09 09:42:13
1-734812591,Wait - User/Accepted,2012-05-09 09:47:00
1-734812591,Resolved/Completed,2012-05-14 14:59:30
1-734812591,Closed/Completed,2012-05-15 00:21:39
1-734812621,Awaiting Assignment/Queued,2012-04-27 16:35:27
1-734812621,In Progress/Accepted,2012-04-27 16:40:51
1-734812621,Awaiting Assignment/Queued,2012-04-27 16:41:45
1-734812621,In Progress/Accepted,2012-04-27 17:21:02
1-734812621,Awaiting Assignment/Queued,2012-04-27 17:21:30
1-734812621,In Progress/Accepted,2012-04-30 01:14:20
1-734812621,Assigned/Accepted,2012-04-30 01:14:30
1-734812621,In Progress/Accepted,2012-04-30 07:29:36
1-734812621,Wait/Accepted,2012-04-30 07:29:48
1-734812621,Resolved/Completed,2012-05-03 08:45:21
1-734812621,Closed/Completed,2012-05-11 00:22:23
1-734812751,Awaiting Assignment/Queued,2012-04-27 20:03:30
1-734812751,In Progress/Accepted,2012-04-27 20:55:17
1-734812751,In Progress/Accepted,2012-04-27 21:16:31
1-734812751,Awaiting Assignment/Queued,2012-04-27 21:44:08
1-734812751,In Progress/Accepted,2012-04-30 15:07:16
1-734812751,Awaiting Assignment/Queued,2012-04-30 15:08:13
1-734812751,In Progress/Accepted,2012-05-02 12:43:43
1-734812751,Assigned/Accepted,2012-05-02 12:44:15
1-734812751,In Progress/Accepted,2012-05-03 20:49:44
1-734812751,Resolved/Completed,2012-05-08 15:20:41
1-734812751,Closed/Completed,2012-05-09 00:13:38
1-734812811,Awaiting Assignment/Queued,2012-04-27 21:10:28
1-734812811,In Progress/Accepted,2012-04-27 23:06:18
1-734812811,In Progress/Accepted,2012-04-27 23:06:24
1-734812811,Awaiting Assignment/Queued,2012-04-27 23:08:27
1-734812811,In Progress/Accepted,2012-05-02 15:40:38
1-734812811,Resolved/Completed,2012-05-02 15:47:17
1-734812811,Closed/Completed,2012-05-03 00:08:07
1-734812831,Awaiting Assignment/Queued,2012-04-27 21:20:01
1-734812831,In Progress/Accepted,2012-04-27 23:08:59
1-734812831,In Progress/Accepted,2012-04-27 23:11:51
1-734812831,Awaiting Assignment/Queued,2012-04-27 23:13:05
1-734812831,In Progress/Accepted,2012-04-30 14:49:56
1-734812831,Assigned/Accepted,2012-04-30 14:51:09
1-734812831,In Progress/Accepted,2012-04-30 17:02:56
1-734812831,Assigned/Accepted,2012-04-30 17:03:09
1-734812831,In Progress/Accepted,2012-05-02 21:33:18
1-734812831,Resolved/Completed,2012-05-02 21:34:09
1-734812831,Closed/Completed,2012-05-10 00:16:47
1-734812881,Awaiting Assignment/Queued,2012-04-28 09:16:44
1-734812881,In Progress/Accepted,2012-04-28 09:47:06
1-734812881,Awaiting Assignment/Queued,2012-04-28 09:47:13
1-734812881,In Progress/Accepted,2012-04-30 00:07:56
1-734812881,Wait - User/Accepted,2012-04-30 00:08:25
1-734812881,Resolved/Completed,2012-05-02 01:23:29
1-734812881,Closed/Completed,2012-05-10 00:16:43
1-734812891,Awaiting Assignment/Queued,2012-04-28 14:35:37
1-734812891,In Progress/Accepted,2012-04-28 19:16:42
1-734812891,Awaiting Assignment/Queued,2012-04-28 19:17:31
1-734812891,In Progress/Accepted,2012-05-01 20:41:04
1-734812891,Awaiting Assignment/Queued,2012-05-01 20:44:29
1-734812891,In Progress/Accepted,2012-05-03 10:26:03
1-734812891,Assigned/Accepted,2012-05-03 10:26:07
1-734812891,In Progress/Accepted,2012-05-03 11:31:11
1-734812891,Assigned/Accepted,2012-05-03 11:31:15
1-734812891,In Progress/Accepted,2012-05-03 12:31:43
1-734812891,Wait - Implementation/Accepted,2012-05-03 13:00:01
1-734812891,In Progress/Accepted,2012-05-10 11:15:17
1-734812891,Resolved/Completed,2012-05-10 11:15:27
1-734812891,Closed/Completed,2012-05-10 11:15:29
1-734815385,In Progress/Accepted,2012-04-27 13:18:50
1-734815385,In Progress/Accepted,2012-04-27 13:19:09
1-734815385,Awaiting Assignment/Queued,2012-04-27 13:19:49
1-734815385,In Progress/Accepted,2012-04-27 13:28:13
1-734815385,Awaiting Assignment/Queued,2012-04-27 13:29:34
1-734815385,In Progress/Accepted,2012-05-02 09:41:53
1-734815385,Assigned/Accepted,2012-05-02 14:18:42
1-734815385,In Progress/Accepted,2012-05-02 15:01:37
1-734815385,Wait/Accepted,2012-05-02 15:01:41
1-734815385,Resolved/Completed,2012-05-02 15:01:51
1-734815385,Closed/Completed,2012-05-10 00:17:01
1-734826334,In Progress/Accepted,2012-04-27 10:56:20
1-734826334,In Progress/Accepted,2012-04-27 10:57:31
1-734826334,Wait/Accepted,2012-04-27 11:01:25
1-734826334,Wait - User/Accepted,2012-04-27 11:22:51
1-734826334,Awaiting Assignment/Queued,2012-04-27 11:23:19
1-734826334,In Progress/Accepted,2012-04-27 11:23:46
1-734826334,Wait - User/Accepted,2012-04-27 11:23:49
1-734826334,In Progress/Accepted,2012-05-02 09:44:29
1-734826334,Wait - User/Accepted,2012-05-02 09:46:32
1-734826334,In Progress/Accepted,2012-05-03 09:49:44
1-734826334,Resolved/Completed,2012-05-03 09:53:39
1-734826334,Closed/Completed,2012-05-11 00:22:47
1-734836356,In Progress/Accepted,2012-04-27 11:54:45
1-734836356,In Progress/Accepted,2012-04-27 11:55:05
1-734836356,In Progress/Accepted,2012-04-27 11:59:07
1-734836356,Awaiting Assignment/Queued,2012-04-27 12:01:59
1-734836356,In Progress/Accepted,2012-04-30 05:57:13
1-734836356,Awaiting Assignment/Queued,2012-04-30 06:17:09
1-734836356,In Progress/Accepted,2012-05-02 11:18:10
1-734836356,Wait - User/Accepted,2012-05-02 11:28:41
1-734836356,In Progress/Accepted,2012-05-04 10:58:25
1-734836356,Resolved/Completed,2012-05-04 10:59:26
1-734836356,Closed/Completed,2012-05-12 00:18:40
1-734838388,In Progress/Accepted,2012-04-27 10:46:28
1-734838388,In Progress/Accepted,2012-04-27 10:46:50
1-734838388,Awaiting Assignment/Queued,2012-04-27 10:53:04
1-734838388,Awaiting Assignment/Queued,2012-04-27 10:53:05
1-734838388,In Progress/Accepted,2012-04-27 11:40:03
1-734838388,Assigned/Accepted,2012-04-27 11:42:11
1-734838388,In Progress/Accepted,2012-04-27 11:55:37
1-734838388,Wait - User/Accepted,2012-04-27 11:56:55
1-734838388,Resolved/Completed,2012-05-04 11:09:55
1-734838388,Closed/Completed,2012-05-12 00:18:43
1-734842204,In Progress/Accepted,2012-04-27 12:01:19
1-734842204,In Progress/Accepted,2012-04-27 12:11:07
1-734842204,Awaiting Assignment/Queued,2012-04-27 12:13:02
1-734842204,In Progress/Accepted,2012-04-27 12:57:22
1-734842204,Awaiting Assignment/Queued,2012-04-27 12:57:41
1-734842204,In Progress/Accepted,2012-04-30 09:29:34
1-734842204,Wait/Accepted,2012-04-30 09:29:39
1-734842204,In Progress/Accepted,2012-04-30 15:38:58
1-734842204,Assigned/Accepted,2012-04-30 15:44:13
1-734842204,In Progress/Accepted,2012-04-30 15:54:16
1-734842204,Assigned/Accepted,2012-04-30 15:59:52
1-734842204,In Progress/Accepted,2012-05-02 08:10:43
1-734842204,Awaiting Assignment/Queued,2012-05-02 08:11:41
1-734842204,In Progress/Accepted,2012-05-02 14:46:56
1-734842204,Resolved/Completed,2012-05-02 14:47:08
1-734842204,Closed/Completed,2012-05-10 00:17:05
1-734842516,In Progress/Accepted,2012-04-27 10:58:29
1-734842516,In Progress/Accepted,2012-04-27 10:59:10
1-734842516,Wait - User/Accepted,2012-04-27 11:02:44
1-734842516,Awaiting Assignment/Queued,2012-04-27 11:02:47
1-734842516,In Progress/Accepted,2012-04-27 11:10:25
1-734842516,Wait - User/Accepted,2012-04-27 11:10:31
1-734842516,In Progress/Accepted,2012-05-02 09:46:40
1-734842516,Wait - User/Accepted,2012-05-02 09:48:47
1-734842516,In Progress/Accepted,2012-05-03 13:31:41
1-734842516,Resolved/Completed,2012-05-03 13:32:51
1-734842516,Closed/Completed,2012-05-11 00:22:47
1-734842588,In Progress/Accepted,2012-04-27 11:02:06
1-734842588,In Progress/Accepted,2012-04-27 11:06:12
1-734842588,Awaiting Assignment/Queued,2012-04-27 11:09:49
1-734842588,In Progress/Accepted,2012-04-27 15:24:27
1-734842588,Awaiting Assignment/Queued,2012-04-27 15:27:14
1-734842588,In Progress/Accepted,2012-04-28 02:21:25
1-734842588,Awaiting Assignment/Queued,2012-04-28 02:21:30
1-734842588,In Progress/Accepted,2012-05-08 14:28:43
1-734842588,Assigned/Accepted,2012-05-08 14:28:47
1-734842588,In Progress/Accepted,2012-05-11 08:46:57
1-734842588,Resolved/Completed,2012-05-11 08:49:11
1-734842588,Closed/Completed,2012-05-11 08:49:17
1-734842588,In Progress/Accepted,2012-05-11 08:51:15
1-734842588,Awaiting Assignment/Queued,2012-05-11 09:00:08
1-734842588,Awaiting Assignment/Queued,2012-05-11 09:00:09
1-734842588,In Progress/Accepted,2012-05-11 13:13:05
1-734842588,Wait - User/Accepted,2012-05-11 13:49:42
1-734842588,Resolved/Completed,2012-05-11 14:22:33
1-734842588,Closed/Completed,2012-05-12 00:18:42
1-734846994,In Progress/Accepted,2012-04-27 10:39:02
1-734846994,In Progress/Accepted,2012-04-27 10:44:10
1-734846994,Awaiting Assignment/Queued,2012-04-27 10:45:32
1-734846994,In Progress/Accepted,2012-04-28 02:44:27
1-734846994,Awaiting Assignment/Queued,2012-04-28 02:44:32
1-734846994,In Progress/Accepted,2012-05-09 10:43:14
1-734846994,Assigned/Accepted,2012-05-09 10:43:24
1-734846994,In Progress/Accepted,2012-05-09 13:30:07
1-734846994,Wait - User/Accepted,2012-05-09 13:31:45
1-734846994,Resolved/Completed,2012-05-15 13:08:10
1-734846994,Closed/Completed,2012-05-23 00:20:03
1-734847613,In Progress/Accepted,2012-04-27 11:04:28
1-734847613,In Progress/Accepted,2012-04-27 11:06:26
1-734847613,Wait/Accepted,2012-04-27 11:07:42
1-734847613,Resolved/Completed,2012-04-27 12:41:48
1-734847613,In Progress/Accepted,2012-04-27 13:11:53
1-734847613,Awaiting Assignment/Queued,2012-04-27 13:20:53
1-734847613,In Progress/Accepted,2012-04-27 13:21:32
1-734847613,Assigned/Accepted,2012-04-27 13:24:00
1-734847613,In Progress/Accepted,2012-04-27 13:50:51
1-734847613,Wait/Accepted,2012-04-27 13:50:53
1-734847613,Wait - User/Accepted,2012-04-27 15:35:53
1-734847613,Resolved/Completed,2012-05-02 08:37:24
1-734847613,Closed/Completed,2012-05-10 00:17:08
1-734847634,In Progress/Accepted,2012-04-27 11:04:59
1-734847634,In Progress/Accepted,2012-04-27 11:05:32
1-734847634,Awaiting Assignment/Queued,2012-04-27 11:06:34
1-734847634,In Progress/Accepted,2012-04-27 15:59:53
1-734847634,Resolved/Completed,2012-05-08 18:08:04
1-734847634,Closed/Completed,2012-05-16 00:20:42
1-734847663,In Progress/Accepted,2012-04-27 11:06:42
1-734847663,In Progress/Accepted,2012-04-27 11:07:40
1-734847663,Awaiting Assignment/Queued,2012-04-27 11:10:19
1-734847663,In Progress/Accepted,2012-04-27 11:29:37
1-734847663,Wait/Accepted,2012-04-27 16:39:41
1-734847663,Wait - User/Accepted,2012-05-02 17:21:59
1-734847663,Assigned/Accepted,2012-05-04 14:20:02
1-734847663,In Progress/Accepted,2012-05-07 19:05:24
1-734847663,Wait/Accepted,2012-05-07 19:05:32
1-734847663,Wait - User/Accepted,2012-05-10 14:16:28
1-734847663,In Progress/Accepted,2012-05-11 13:41:12
1-734847663,Awaiting Assignment/Queued,2012-05-11 15:03:38
1-734847663,In Progress/Accepted,2012-05-11 15:28:57
1-734847663,Awaiting Assignment/Queued,2012-05-11 15:29:09
1-734847663,In Progress/Accepted,2012-05-14 07:31:58
1-734847663,Resolved/Completed,2012-05-14 09:42:12
1-734847663,Awaiting Assignment/Queued,2012-05-14 13:44:22
1-734847663,In Progress/Accepted,2012-05-14 14:00:27
1-734847663,Resolved/Completed,2012-05-14 14:00:35
1-734847663,Closed/Completed,2012-05-22 00:24:02
1-734847833,In Progress/Accepted,2012-04-27 11:14:55
1-734847833,In Progress/Accepted,2012-04-27 11:15:22
1-734847833,Awaiting Assignment/Queued,2012-04-27 11:20:56
1-734847833,In Progress/Accepted,2012-04-28 02:43:51
1-734847833,Awaiting Assignment/Queued,2012-04-28 02:44:01
1-734847833,In Progress/Accepted,2012-05-09 10:44:39
1-734847833,Assigned/Accepted,2012-05-09 10:44:49
1-734847833,In Progress/Accepted,2012-05-09 11:00:43
1-734847833,Wait - User/Accepted,2012-05-09 11:02:12
1-734847833,In Progress/Accepted,2012-05-10 12:42:12
1-734847833,Wait - User/Accepted,2012-05-10 12:48:14
1-734847833,In Progress/Accepted,2012-05-10 14:18:34
1-734847833,Resolved/Completed,2012-05-10 14:21:44
1-734847833,Closed/Completed,2012-05-11 00:22:46
1-734848931,Awaiting Assignment/Queued,2012-04-27 10:42:59
1-734848931,Awaiting Assignment/Queued,2012-04-27 10:44:31
1-734848931,Awaiting Assignment/Queued,2012-04-27 10:44:47
1-734848931,In Progress/Accepted,2012-04-27 13:58:10
1-734848931,Assigned/Accepted,2012-05-02 13:41:34
1-734848931,In Progress/Accepted,2012-05-02 13:44:21
1-734848931,Resolved/Completed,2012-05-04 09:21:59
1-734848931,Closed/Completed,2012-05-12 00:18:43
1-734849391,Awaiting Assignment/Queued,2012-04-30 05:29:59
1-734849391,Awaiting Assignment/Queued,2012-04-30 05:30:20
1-734849391,In Progress/Accepted,2012-04-30 06:13:09
1-734849391,Awaiting Assignment/Queued,2012-04-30 06:13:40
1-734849391,In Progress/Accepted,2012-04-30 06:13:44
1-734849391,Assigned/Accepted,2012-04-30 06:14:07
1-734849391,In Progress/Accepted,2012-04-30 06:24:08
1-734849391,Resolved/Completed,2012-05-02 03:24:23
1-734849391,Closed/Completed,2012-05-10 00:16:38
1-734849461,Awaiting Assignment/Queued,2012-04-30 10:17:04
1-734849461,Awaiting Assignment/Queued,2012-04-30 10:17:20
1-734849461,In Progress/Accepted,2012-04-30 10:37:14
1-734849461,In Progress/Accepted,2012-04-30 10:37:22
1-734849461,Awaiting Assignment/Queued,2012-04-30 10:38:14
1-734849461,In Progress/Accepted,2012-04-30 12:26:40
1-734849461,Wait - User/Accepted,2012-04-30 13:08:30
1-734849461,Resolved/Completed,2012-05-02 07:31:16
1-734849461,Closed/Completed,2012-05-10 00:16:29
1-734849621,Awaiting Assignment/Queued,2012-05-01 10:24:53
1-734849621,Awaiting Assignment/Queued,2012-05-01 10:25:02
1-734849621,Awaiting Assignment/Queued,2012-05-01 10:25:32
1-734849621,In Progress/Accepted,2012-05-01 10:27:00
1-734849621,Awaiting Assignment/Queued,2012-05-01 10:27:55
1-734849621,In Progress/Accepted,2012-05-01 10:39:58
1-734849621,Wait - User/Accepted,2012-05-01 11:50:30
1-734849621,In Progress/Accepted,2012-05-01 16:17:26
1-734849621,Resolved/Completed,2012-05-01 16:18:46
1-734849621,Closed/Completed,2012-05-09 00:12:16
1-734849721,Awaiting Assignment/Queued,2012-05-02 09:47:59
1-734849721,Awaiting Assignment/Queued,2012-05-02 09:48:09
1-734849721,Awaiting Assignment/Queued,2012-05-02 09:48:31
1-734849721,In Progress/Accepted,2012-05-02 10:04:37
1-734849721,Assigned/Accepted,2012-05-02 10:06:05
1-734849721,In Progress/Accepted,2012-05-02 10:37:05
1-734849721,Wait - User/Accepted,2012-05-02 10:39:28
1-734849721,Resolved/Completed,2012-05-02 14:00:13
1-734849721,Closed/Completed,2012-05-10 00:14:17
1-734849791,Awaiting Assignment/Queued,2012-05-02 10:25:32
1-734849791,Awaiting Assignment/Queued,2012-05-02 10:29:03
1-734849791,In Progress/Accepted,2012-05-02 10:51:10
1-734849791,Awaiting Assignment/Queued,2012-05-02 10:52:43
1-734849791,In Progress/Accepted,2012-05-02 11:01:32
1-734849791,Assigned/Accepted,2012-05-02 11:02:20
1-734849791,In Progress/Accepted,2012-05-02 11:09:10
1-734849791,Assigned/Accepted,2012-05-02 11:10:25
1-734849791,In Progress/Accepted,2012-05-02 11:11:39
1-734849791,Assigned/Accepted,2012-05-02 11:12:01
1-734849791,In Progress/Accepted,2012-05-02 11:56:18
1-734849791,Assigned/Accepted,2012-05-02 12:31:34
1-734849791,In Progress/Accepted,2012-05-02 12:42:24
1-734849791,Wait - Implementation/Accepted,2012-05-02 13:45:17
1-734849791,Awaiting Assignment/Queued,2012-05-02 14:35:27
1-734849791,In Progress/Accepted,2012-05-02 15:18:37
1-734849791,Awaiting Assignment/Queued,2012-05-02 15:23:27
1-734849791,In Progress/Accepted,2012-05-02 15:26:44
1-734849791,Assigned/Accepted,2012-05-02 15:28:32
1-734849791,In Progress/Accepted,2012-05-02 15:59:29
1-734849791,Wait - Implementation/Accepted,2012-05-02 15:59:34
1-734849791,Awaiting Assignment/Queued,2012-05-07 16:20:34
1-734849791,In Progress/Accepted,2012-05-08 08:37:37
1-734849791,In Progress/Accepted,2012-05-08 09:40:04
1-734849791,Resolved/Completed,2012-05-08 14:04:20
1-734849791,Closed/Completed,2012-05-16 00:20:12
1-734862971,In Progress/Accepted,2012-04-27 10:50:09
1-734862971,In Progress/Accepted,2012-04-27 10:50:23
1-734862971,Awaiting Assignment/Queued,2012-04-27 10:54:18
1-734862971,In Progress/Accepted,2012-04-27 13:10:34
1-734862971,Assigned/Accepted,2012-04-27 13:10:43
1-734862971,In Progress/Accepted,2012-04-27 13:36:23
1-734862971,Awaiting Assignment/Queued,2012-04-27 13:36:37
1-734862971,In Progress/Accepted,2012-04-27 13:37:27
1-734862971,Wait - User/Accepted,2012-04-27 13:37:30
1-734862971,In Progress/Accepted,2012-04-27 17:16:16
1-734862971,Resolved/Completed,2012-05-02 14:13:16
1-734862971,Closed/Completed,2012-05-10 00:17:09
1-734863171,In Progress/Accepted,2012-04-27 11:23:14
1-734863171,In Progress/Accepted,2012-04-27 11:51:58
1-734863171,Awaiting Assignment/Queued,2012-04-27 13:02:40
1-734863171,In Progress/Accepted,2012-04-30 08:27:10
1-734863171,Wait - User/Accepted,2012-05-04 10:36:26
1-734863171,In Progress/Accepted,2012-05-04 13:14:20
1-734863171,Wait/Accepted,2012-05-04 15:33:57
1-734863171,Resolved/Completed,2012-05-07 09:14:37
1-734863171,In Progress/Accepted,2012-05-09 10:19:46
1-734863171,Wait - User/Accepted,2012-05-10 10:12:26
1-734863171,Resolved/Completed,2012-05-14 09:52:12
1-734863171,Closed/Completed,2012-05-22 00:24:02
1-734863265,In Progress/Accepted,2012-04-27 11:31:24
1-734863265,In Progress/Accepted,2012-04-27 11:32:45
1-734863265,Awaiting Assignment/Queued,2012-04-27 11:34:33
1-734863265,In Progress/Accepted,2012-04-27 12:26:57
1-734863265,Wait - Implementation/Accepted,2012-04-27 13:11:35
1-734863265,Wait - Customer/Accepted,2012-04-30 20:30:49
1-734863265,Resolved/Completed,2012-05-02 14:59:07
1-734863265,Closed/Completed,2012-05-10 00:17:06
1-734867951,In Progress/Accepted,2012-04-27 10:51:21
1-734867951,In Progress/Accepted,2012-04-27 10:51:38
1-734867951,Awaiting Assignment/Queued,2012-04-27 10:54:21
1-734867951,Awaiting Assignment/Queued,2012-04-27 10:54:22
1-734867951,In Progress/Accepted,2012-04-27 10:56:15
1-734867951,Awaiting Assignment/Queued,2012-04-27 10:57:21
1-734867951,In Progress/Accepted,2012-05-04 09:15:42
1-734867951,Awaiting Assignment/Queued,2012-05-04 09:34:37
1-734867951,Awaiting Assignment/Queued,2012-05-04 09:34:38
1-734867951,In Progress/Accepted,2012-05-04 13:20:39
1-734867951,Awaiting Assignment/Queued,2012-05-04 13:22:04
1-734867951,In Progress/Accepted,2012-05-04 13:25:52
1-734867951,Awaiting Assignment/Queued,2012-05-04 14:12:57
1-734867951,In Progress/Accepted,2012-05-04 14:22:56
1-734867951,Assigned/Accepted,2012-05-04 14:23:02
1-734867951,In Progress/Accepted,2012-05-04 14:45:19
1-734867951,Wait - User/Accepted,2012-05-04 14:45:22
1-734867951,Resolved/Completed,2012-05-07 07:30:48
1-734867951,Closed/Completed,2012-05-07 07:30:50
1-734867990,In Progress/Accepted,2012-04-27 10:55:21
1-734867990,In Progress/Accepted,2012-04-27 10:55:53
1-734867990,Awaiting Assignment/Queued,2012-04-27 11:00:07
1-734867990,In Progress/Accepted,2012-04-27 11:02:07
1-734867990,Awaiting Assignment/Queued,2012-04-27 11:03:00
1-734867990,In Progress/Accepted,2012-04-27 14:19:39
1-734867990,Awaiting Assignment/Queued,2012-04-27 14:22:37
1-734867990,In Progress/Accepted,2012-04-27 14:45:38
1-734867990,Awaiting Assignment/Queued,2012-04-27 14:47:05
1-734867990,In Progress/Accepted,2012-04-27 15:23:20
1-734867990,Awaiting Assignment/Queued,2012-04-27 15:25:12
1-734867990,Awaiting Assignment/Queued,2012-04-27 15:25:13
1-734867990,In Progress/Accepted,2012-04-27 16:15:41
1-734867990,Wait - User/Accepted,2012-04-27 16:16:48
1-734867990,Wait - User/Accepted,2012-05-04 14:44:40
1-734867990,Wait - User/Accepted,2012-05-04 15:28:07
1-734867990,Resolved/Completed,2012-05-07 07:31:39
1-734867990,Closed/Completed,2012-05-07 07:31:41
1-734868961,In Progress/Accepted,2012-04-27 10:57:00
1-734868961,In Progress/Accepted,2012-04-27 10:57:08
1-734868961,Wait - User/Accepted,2012-04-27 11:09:49
1-734868961,In Progress/Accepted,2012-05-02 15:29:36
1-734868961,Wait - User/Accepted,2012-05-02 15:31:17
1-734868961,In Progress/Accepted,2012-05-07 11:30:52
1-734868961,Wait - User/Accepted,2012-05-07 11:31:32
1-734868961,In Progress/Accepted,2012-05-08 10:22:52
1-734868961,Wait - User/Accepted,2012-05-08 10:23:44
1-734868961,Resolved/Completed,2012-05-14 10:48:19
1-734868961,Closed/Completed,2012-05-22 00:24:03
1-734870053,In Progress/Accepted,2012-04-27 11:12:37
1-734870053,In Progress/Accepted,2012-04-27 11:13:51
1-734870053,Wait - User/Accepted,2012-04-27 11:15:04
1-734870053,In Progress/Accepted,2012-05-09 04:20:37
